reporting_entity_name_in_network_files,provider_group_id,provider_group_id_type,sub_npi,negotiation_arrangement,billing_code,billing_code_type,billing_code_name,billing_code_modifier,negotiated_type,negotiated_rate,billing_class,provider_name,provider_city,provider_state,provider_zip_code
Blue Cross and Blue Shield of Texas,756002047,ein,1861510521,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,0,professional,Hardeman County Memorial Hospital,Quanah,TX,79252
Blue Cross and Blue Shield of Texas,756002047,ein,1932426772,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,169.5,professional,Hardeman County Memorial Hosp,Quanah,TX,79252
Blue Cross and Blue Shield of Texas,756002047,ein,1932426772,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,517.18,professional,Hardeman County Memorial Hosp,Quanah,TX,79252
Blue Cross and Blue Shield of Texas,756002149,ein,1114273380,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,169.5,professional,University Of North Texas,Denton,TX,76205
Blue Cross and Blue Shield of Texas,756002149,ein,1114273380,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,517.18,professional,University Of North Texas,Denton,TX,76205
Blue Cross and Blue Shield of Texas,756002149,ein,1033277835,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,838.51,professional,Betsy Schenck,Denton,TX,76203
Blue Cross and Blue Shield of Texas,756002149,ein,1033277835,ffs,33249,CPT,INSJ RPLCMT DEFIB W LEAD S ,,negotiated,1172.68,professional,Betsy Schenck,Denton,TX,76203
Blue Cross and Blue Shield of Texas,756002334,ein,1932407715,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,169.5,professional,Rockwall Independent School District,Rockwall,TX,75087
Blue Cross and Blue Shield of Texas,756002334,ein,1932407715,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,517.18,professional,Rockwall Independent School District,Rockwall,TX,75087
Blue Cross and Blue Shield of Texas,756002403,ein,1417061128,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,169.5,professional,Asu Sanjacinto School Based Clinic,San Angelo,TX,76903
Blue Cross and Blue Shield of Texas,756002403,ein,1417061128,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,517.18,professional,Asu Sanjacinto School Based Clinic,San Angelo,TX,76903
Blue Cross and Blue Shield of Texas,756002514,ein,1477807121,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,169.5,professional,Stephen F Austin State University,Nacogdoches,TX,75962
Blue Cross and Blue Shield of Texas,756002514,ein,1477807121,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,517.18,professional,Stephen F Austin State University,Nacogdoches,TX,75962
Blue Cross and Blue Shield of Texas,756002618,ein,1154357523,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,274.81,professional,Charles Natalizio,Waxahachie,TX,75165
UnitedHealthcare Insurance Company,756002868,ein,1770894396,ffs,15777,CPT,IMPLNT BIO IMPLNT FOR SOFT TISSUE REINFORCEMENT,,negotiated,584.94,professional,University Of Texas Southwestern Medical Center At Dallas,Denton,TX,76201
UnitedHealthcare Insurance Company,756002868,ein,1770894396,ffs,77373,CPT,STEREOTACTIC BODY RADIATION DELIVERY,,negotiated,1523.25,professional,University Of Texas Southwestern Medical Center At Dallas,Denton,TX,76201
Blue Cross and Blue Shield of Texas,756002868,ein,1164485850,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,1619.62,professional,Ahamed Idris,Dallas,TX,75390
UnitedHealthcare Insurance Company,756002868,ein,1770894396,ffs,47562,CPT,LAPAROSCOPY SURG CHOLECYSTECTOMY,,negotiated,1795.99,professional,University Of Texas Southwestern Medical Center At Dallas,Denton,TX,76201
Blue Cross and Blue Shield of Texas,756002868,ein,1164485850,ffs,33249,CPT,INSJ RPLCMT DEFIB W LEAD S ,,negotiated,2265.08,professional,Ahamed Idris,Dallas,TX,75390
UnitedHealthcare Insurance Company,756002868,ein,1770894396,ffs,33249,CPT,INSJ//RPLCMT PERM DFB W//TRNSVNS LDS 1//DUAL CHMBR,,negotiated,2491.37,professional,University Of Texas Southwestern Medical Center At Dallas,Denton,TX,76201
UnitedHealthcare Insurance Company,756002868,ein,1770894396,ffs,36522,CPT,PHOTOPHERESIS EXTRACORPOREAL,,negotiated,5109.99,professional,University Of Texas Southwestern Medical Center At Dallas,Denton,TX,76201
Blue Cross and Blue Shield of Texas,756002888,ein,1720404924,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,169.5,professional,Hemphill County Hospital District,Canadian,TX,79014
Blue Cross and Blue Shield of Texas,756002888,ein,1720404924,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,517.18,professional,Hemphill County Hospital District,Canadian,TX,79014
Blue Cross and Blue Shield of Texas,756003050,ein,1881697316,ffs,178,MS-DRG,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,,percentage,95,institutional,Reagan Memorial Hospital,Big Lake,TX,76932
Blue Cross and Blue Shield of Texas,756003050,ein,1881697316,ffs,455,MS-DRG,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC MCC,,percentage,95,institutional,Reagan Memorial Hospital,Big Lake,TX,76932
Blue Cross and Blue Shield of Texas,756003050,ein,1881697316,ffs,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,,percentage,95,institutional,Reagan Memorial Hospital,Big Lake,TX,76932
Blue Cross and Blue Shield of Texas,756003050,ein,1881697316,ffs,928,MS-DRG,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITH CC MCC,,percentage,95,institutional,Reagan Memorial Hospital,Big Lake,TX,76932
Blue Cross and Blue Shield of Texas,756003050,ein,1881697316,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,percentage,95,institutional,Reagan Memorial Hospital,Big Lake,TX,76932
Blue Cross and Blue Shield of Texas,756003050,ein,1881697316,ffs,33249,CPT,INSJ RPLCMT DEFIB W LEAD S ,,percentage,95,institutional,Reagan Memorial Hospital,Big Lake,TX,76932
Blue Cross and Blue Shield of Texas,756003050,ein,1881697316,ffs,36522,CPT,PHOTOPHERESIS,,percentage,95,institutional,Reagan Memorial Hospital,Big Lake,TX,76932
Blue Cross and Blue Shield of Texas,756003050,ein,1881697316,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,percentage,95,institutional,Reagan Memorial Hospital,Big Lake,TX,76932
Blue Cross and Blue Shield of Texas,756003050,ein,1881697316,ffs,77373,CPT,SBRT DELIVERY,,percentage,95,institutional,Reagan Memorial Hospital,Big Lake,TX,76932
Blue Cross and Blue Shield of Texas,756003050,ein,1477930121,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,296.76,professional,Reagan Hospital District,Big Lake,TX,76932
Blue Cross and Blue Shield of Texas,756003050,ein,1477930121,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,905.46,professional,Reagan Hospital District,Big Lake,TX,76932
Blue Cross and Blue Shield of Texas,756003050,ein,1477930121,ffs,33249,CPT,INSJ RPLCMT DEFIB W LEAD S ,,negotiated,1266.32,professional,Reagan Hospital District,Big Lake,TX,76932
Blue Cross and Blue Shield of Texas,756003328,ein,1346293172,ffs,470,CPT,ANESTH REMOVAL OF RIB,,negotiated,274.5,professional,Stephens Memorial Hospital,Breckenridge,TX,76424
Blue Cross and Blue Shield of Texas,756003328,ein,1093768210,ffs,455,MS-DRG,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC MCC,,per diem,400,institutional,Stephens Memorial Hospital,Breckenridge,TX,76424
Blue Cross and Blue Shield of Texas,756003328,ein,1093768210,ffs,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,,per diem,400,institutional,Stephens Memorial Hospital,Breckenridge,TX,76424
Blue Cross and Blue Shield of Texas,756003328,ein,1093768210,ffs,928,MS-DRG,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITH CC MCC,,per diem,400,institutional,Stephens Memorial Hospital,Breckenridge,TX,76424
Blue Cross and Blue Shield of Texas,756003473,ein,1356418974,ffs,455,MS-DRG,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC MCC,,per diem,1080,institutional,Throckmorton County Hospital,Throckmorton,TX,76483
Blue Cross and Blue Shield of Texas,756003473,ein,1356418974,ffs,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,,per diem,1080,institutional,Throckmorton County Hospital,Throckmorton,TX,76483
Blue Cross and Blue Shield of Texas,756003473,ein,1356418974,ffs,928,MS-DRG,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITH CC MCC,,per diem,1080,institutional,Throckmorton County Hospital,Throckmorton,TX,76483
Blue Cross and Blue Shield of Texas,756003473,ein,1356418974,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,1456,institutional,Throckmorton County Hospital,Throckmorton,TX,76483
UnitedHealthcare Insurance Company,756003473,ein,1356418974,ffs,121,MS-DRG,Acute Major Eye Infections with CC//MCC,,negotiated,1500,institutional,Throckmorton County Hospital,Throckmorton,TX,76483
UnitedHealthcare Insurance Company,756003473,ein,1356418974,ffs,178,MS-DRG,Respiratory Infections and Inflammations with CC,,negotiated,1500,institutional,Throckmorton County Hospital,Throckmorton,TX,76483
UnitedHealthcare Insurance Company,756003473,ein,1356418974,ffs,455,MS-DRG,Combined Anterior and Posterior Spinal Fusion without CC//MCC,,negotiated,1500,institutional,Throckmorton County Hospital,Throckmorton,TX,76483
UnitedHealthcare Insurance Company,756003473,ein,1356418974,ffs,470,MS-DRG,Major Hip and Knee Joint Replacement or Reattachment of Lower Extremity without MCC,,negotiated,1500,institutional,Throckmorton County Hospital,Throckmorton,TX,76483
UnitedHealthcare Insurance Company,756003473,ein,1356418974,ffs,785,MS-DRG,Cesarean Section with Sterilization without CC//MCC,,negotiated,1500,institutional,Throckmorton County Hospital,Throckmorton,TX,76483
UnitedHealthcare Insurance Company,756003473,ein,1356418974,ffs,928,MS-DRG,Full Thickness Burn with Skin Graft or Inhalation Injury with CC//MCC,,negotiated,1500,institutional,Throckmorton County Hospital,Throckmorton,TX,76483
Blue Cross and Blue Shield of Texas,756003473,ein,1356418974,ffs,77373,CPT,SBRT DELIVERY,,negotiated,1545.36,institutional,Throckmorton County Hospital,Throckmorton,TX,76483
Blue Cross and Blue Shield of Texas,756003473,ein,1356418974,ffs,36522,CPT,PHOTOPHERESIS,,negotiated,3092.97,institutional,Throckmorton County Hospital,Throckmorton,TX,76483
Blue Cross and Blue Shield of Texas,756003473,ein,1356418974,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,4162.1,institutional,Throckmorton County Hospital,Throckmorton,TX,76483
Blue Cross and Blue Shield of Texas,756003473,ein,1356418974,ffs,33249,CPT,INSJ RPLCMT DEFIB W LEAD S ,,negotiated,36995.67,institutional,Throckmorton County Hospital,Throckmorton,TX,76483
Blue Cross and Blue Shield of Texas,756003583,ein,1093856924,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,169.5,professional,Lena Pope Home,Fort Worth,TX,76107
Blue Cross and Blue Shield of Texas,756003583,ein,1093856924,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,517.18,professional,Lena Pope Home,Fort Worth,TX,76107
Blue Cross and Blue Shield of Texas,756003875,ein,1598768681,ffs,455,MS-DRG,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC MCC,,per diem,400,institutional,Sterling County Nursing Home,Sterling City,TX,76951
Blue Cross and Blue Shield of Texas,756003875,ein,1598768681,ffs,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,,per diem,400,institutional,Sterling County Nursing Home,Sterling City,TX,76951
Blue Cross and Blue Shield of Texas,756003875,ein,1598768681,ffs,928,MS-DRG,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITH CC MCC,,per diem,400,institutional,Sterling County Nursing Home,Sterling City,TX,76951
Blue Cross and Blue Shield of Texas,756003896,ein,1275581852,ffs,928,MS-DRG,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITH CC MCC,,percentage,80,institutional,Rolling Plains Memorial Hospital,Sweetwater,TX,79556
Blue Cross and Blue Shield of Texas,756003896,ein,1275581852,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,169.5,professional,Rolling Plains Memorial Hospital,Sweetwater,TX,79556
Blue Cross and Blue Shield of Texas,756003896,ein,1275581852,ffs,470,CPT,ANESTH REMOVAL OF RIB,,negotiated,274.5,professional,Rolling Plains Memorial Hospital,Sweetwater,TX,79556
Blue Cross and Blue Shield of Texas,756003896,ein,1275581852,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,319.5,professional,Rolling Plains Memorial Hospital,Sweetwater,TX,79556
Blue Cross and Blue Shield of Texas,756003896,ein,1275581852,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,1232.9,institutional,Rolling Plains Memorial Hospital,Sweetwater,TX,79556
Blue Cross and Blue Shield of Texas,756003896,ein,1275581852,ffs,77373,CPT,SBRT DELIVERY,,negotiated,2294.14,institutional,Rolling Plains Memorial Hospital,Sweetwater,TX,79556
Blue Cross and Blue Shield of Texas,756003896,ein,1275581852,ffs,36522,CPT,PHOTOPHERESIS,,negotiated,2619.05,institutional,Rolling Plains Memorial Hospital,Sweetwater,TX,79556
Blue Cross and Blue Shield of Texas,756003896,ein,1275581852,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,3524.36,institutional,Rolling Plains Memorial Hospital,Sweetwater,TX,79556
UnitedHealthcare Insurance Company,756003896,ein,1154864858,ffs,785,MS-DRG,Cesarean Section with Sterilization without CC//MCC,,negotiated,3859,institutional,Rolling Plains Memorial Hospital,Sweetwater,TX,79556
Blue Cross and Blue Shield of Texas,756003896,ein,1275581852,ffs,178,MS-DRG,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,,negotiated,6867.72,institutional,Rolling Plains Memorial Hospital,Sweetwater,TX,79556
Blue Cross and Blue Shield of Texas,756003896,ein,1275581852,ffs,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,,negotiated,9024.72,institutional,Rolling Plains Memorial Hospital,Sweetwater,TX,79556
Blue Cross and Blue Shield of Texas,756003896,ein,1275581852,ffs,455,MS-DRG,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC MCC,,negotiated,20575.92,institutional,Rolling Plains Memorial Hospital,Sweetwater,TX,79556
Blue Cross and Blue Shield of Texas,756003896,ein,1275581852,ffs,33249,CPT,INSJ RPLCMT DEFIB W LEAD S ,,negotiated,31326.98,institutional,Rolling Plains Memorial Hospital,Sweetwater,TX,79556
Blue Cross and Blue Shield of Texas,756003935,ein,1881764934,ffs,928,MS-DRG,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITH CC MCC,,percentage,80,institutional,Titus Regional Medical Center,Mount Pleasant,TX,75455
Blue Cross and Blue Shield of Texas,756003935,ein,1588917694,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,302.02,professional,Titus County Hospital District,Mount Pleasant,TX,75455
Blue Cross and Blue Shield of Texas,756003935,ein,1750812921,ffs,470,CPT,ANESTH REMOVAL OF RIB,,negotiated,341.6,professional,Titus County Hospital District,Mount Pleasant,TX,75455
Blue Cross and Blue Shield of Texas,756003935,ein,1750812921,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,397.6,professional,Titus County Hospital District,Mount Pleasant,TX,75455
Blue Cross and Blue Shield of Texas,756003935,ein,1306989322,ffs,33249,CPT,INSJ RPLCMT DEFIB W LEAD S ,,negotiated,1288.76,professional,Titus County Hospital District,Mount Pleasant,TX,75455
Blue Cross and Blue Shield of Texas,756003935,ein,1881764934,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,2861,institutional,Titus Regional Medical Center,Mount Pleasant,TX,75455
Blue Cross and Blue Shield of Texas,756003935,ein,1881764934,ffs,33249,CPT,INSJ RPLCMT DEFIB W LEAD S ,,negotiated,2861,institutional,Titus Regional Medical Center,Mount Pleasant,TX,75455
UnitedHealthcare Insurance Company,756003935,ein,1063575256,ffs,785,MS-DRG,Cesarean Section with Sterilization without CC//MCC,,negotiated,4500,institutional,Titus Regional Medical Center,Mount Pleasant,TX,75455
Blue Cross and Blue Shield of Texas,756003935,ein,1881764934,ffs,36522,CPT,PHOTOPHERESIS,,negotiated,4520,institutional,Titus Regional Medical Center,Mount Pleasant,TX,75455
Blue Cross and Blue Shield of Texas,756003935,ein,1881764934,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,4520,institutional,Titus Regional Medical Center,Mount Pleasant,TX,75455
Blue Cross and Blue Shield of Texas,756003935,ein,1881764934,ffs,121,MS-DRG,ACUTE MAJOR EYE INFECTIONS WITH CC MCC,,negotiated,5908.48,institutional,Titus Regional Medical Center,Mount Pleasant,TX,75455
Blue Cross and Blue Shield of Texas,756003935,ein,1881764934,ffs,77373,CPT,SBRT DELIVERY,,negotiated,7703.95,institutional,Titus Regional Medical Center,Mount Pleasant,TX,75455
Blue Cross and Blue Shield of Texas,756003935,ein,1881764934,ffs,178,MS-DRG,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,,negotiated,10536.32,institutional,Titus Regional Medical Center,Mount Pleasant,TX,75455
Blue Cross and Blue Shield of Texas,756003935,ein,1881764934,ffs,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,,negotiated,13810.3,institutional,Titus Regional Medical Center,Mount Pleasant,TX,75455
Blue Cross and Blue Shield of Texas,756003939,ein,1033118716,ffs,178,MS-DRG,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,,percentage,80,institutional,Plains Memorial Hospital,Dimmitt,TX,79027
Blue Cross and Blue Shield of Texas,756003939,ein,1033118716,ffs,455,MS-DRG,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC MCC,,percentage,80,institutional,Plains Memorial Hospital,Dimmitt,TX,79027
Blue Cross and Blue Shield of Texas,756003939,ein,1033118716,ffs,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,,percentage,80,institutional,Plains Memorial Hospital,Dimmitt,TX,79027
Blue Cross and Blue Shield of Texas,756003939,ein,1033118716,ffs,928,MS-DRG,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITH CC MCC,,percentage,80,institutional,Plains Memorial Hospital,Dimmitt,TX,79027
Blue Cross and Blue Shield of Texas,756003939,ein,1033118716,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,percentage,80,institutional,Plains Memorial Hospital,Dimmitt,TX,79027
Blue Cross and Blue Shield of Texas,756003939,ein,1033118716,ffs,33249,CPT,INSJ RPLCMT DEFIB W LEAD S ,,percentage,80,institutional,Plains Memorial Hospital,Dimmitt,TX,79027
Blue Cross and Blue Shield of Texas,756003939,ein,1033118716,ffs,36522,CPT,PHOTOPHERESIS,,percentage,80,institutional,Plains Memorial Hospital,Dimmitt,TX,79027
Blue Cross and Blue Shield of Texas,756003939,ein,1033118716,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,percentage,80,institutional,Plains Memorial Hospital,Dimmitt,TX,79027
Blue Cross and Blue Shield of Texas,756003939,ein,1033118716,ffs,77373,CPT,SBRT DELIVERY,,percentage,80,institutional,Plains Memorial Hospital,Dimmitt,TX,79027
Blue Cross and Blue Shield of Texas,756003939,ein,1558313171,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,169.5,professional,Castro County Hospital District,Dimmitt,TX,79027
Blue Cross and Blue Shield of Texas,756003939,ein,1558313171,ffs,47562,CPT,LAPAROSCOPIC CHOLECYSTECTOMY,,negotiated,517.18,professional,Castro County Hospital District,Dimmitt,TX,79027
Blue Cross and Blue Shield of Texas,756004221,ein,1902401458,ffs,33249,CPT,INSJ RPLCMT DEFIB W LEAD S ,,percentage,72,professional,Dallas County Hospital District,Dallas,TX,75247
Blue Cross and Blue Shield of Texas,756004221,ein,1902401458,ffs,36522,CPT,PHOTOPHERESIS,,percentage,72,professional,Dallas County Hospital District,Dallas,TX,75247
Blue Cross and Blue Shield of Texas,756004221,ein,1902401458,ffs,77373,CPT,SBRT DELIVERY,,percentage,72,professional,Dallas County Hospital District,Dallas,TX,75247
Blue Cross and Blue Shield of Texas,756004221,ein,1043468333,ffs,15777,CPT,ACELLULAR DERM MATRIX IMPLT,,negotiated,169.5,professional,Dallas County Hospital District,Dallas,TX,75211
Blue Cross and Blue Shield of Texas,756004221,ein,1831198506,ffs,470,CPT,ANESTH REMOVAL OF RIB,,negotiated,231.8,professional,Dallas County Hospital District,Dallas,TX,75235
Blue Cross and Blue Shield of Texas,756004221,ein,1194728220,ffs,455,MS-DRG,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC MCC,,per diem,250,institutional,Shields Care Center,Denton,TX,76201
Blue Cross and Blue Shield of Texas,756004221,ein,1194728220,ffs,470,MS-DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,,per diem,250,institutional,Shields Care Center,Denton,TX,76201
